state	tMRCA(1971)	tMRCA(Abia_human)	tMRCA(akwa)	tMRCA(minus_root)	tMRCA(Cameroon)
5247	55.54237294711038	9.357809610520377	13.853601944850368	58.518546504138385	34.96555444029838
5248	55.73172403647453	9.675958796204526	14.890760619594516	56.75842060639053	32.66032457264052
5249	57.223646241483365	9.384883682233351	14.299537126581328	59.14881264908736	33.67564421593735
5250	55.86269836321296	8.755097232972957	14.829306251565924	57.32371029125994	37.33311298380994
5251	54.94374407981687	8.914725623856867	14.635990281559856	57.63093678847386	36.10251339320385
5252	54.78034442346555	9.097954718875542	16.510506900565616	56.82334732280154	36.17866728770153
5253	53.95591361682398	10.065320113023972	15.010145545122583	55.92518095191397	34.33777432148398
5254	55.708502296305795	8.64482445609579	15.000672724994104	56.54206619537209	33.9447398236521
5255	53.91433258581014	9.08181742364016	15.39605676417014	57.218698907895146	35.157089673365135
5256	54.18699992989917	8.751694445959174	15.02255623768474	57.502663065751165	30.326729974451155
5257	56.35946894042047	9.931149437570468	14.050283583922436	57.67085414257346	33.115365192163466
5258	57.82372561365011	9.257166429080115	15.411598204723134	59.392419780868124	31.99001293172813
5259	54.99449045438496	9.408229014794955	15.515975527242944	59.357280408528965	33.46453476808895
5260	56.526408191455545	9.53995465326554	14.516268382589544	61.048537304778534	35.808225191558535
5261	56.63047865041301	9.946762089703014	14.636628953406017	61.215786135800016	34.937732173330005
5262	57.744620820759366	9.636780765749364	13.534794240152394	61.60478306454837	35.06826637892837
5263	58.10417880262003	9.179699401760018	15.929412388928029	59.52165548971604	39.06624395975604
5264	59.290855072461085	8.655750118041084	15.403630988309061	62.02678092208407	40.16151850922407
5265	56.832485001839586	9.576724162439575	16.25952585461559	60.0561454108466	35.963086251086594
5266	55.50689024061563	8.882158888085627	17.790184577864608	57.50993702568164	37.583699525431626
5267	55.86306356839128	8.903212759451293	18.01354320172527	59.39023402142128	36.02149607966129
5268	56.619597465861716	8.572982728191704	15.093610728944725	57.642521755250726	37.46235673671072
5269	55.54529801396316	9.429112319783172	15.200974926718146	57.22593457856016	34.18911103571014
5270	58.33240769505127	10.682689023691267	17.71977128413917	61.907155397368285	32.90389547939827
5271	59.57836767952628	9.588151190106288	16.997191866098262	61.94938092330628	29.524048739616262
5272	58.494267609032164	9.461087214972167	15.70440939784416	60.32872838006216	31.77572660486217
5273	56.229831481129594	9.329555722819606	14.671048283329611	57.7610792430536	30.733161521313605
5274	56.08870130132405	8.76393745256405	16.077494121331057	57.464228284447046	35.41239009638704
5275	57.3224394792054	9.21199411937539	17.82755376493739	58.74114000761939	34.293404365439386
5276	56.587783211768155	9.08866358337815	15.576363603945168	57.77042757082016	33.03685377743017
5277	55.89216014320611	9.486494651766122	13.675777762337503	56.51198782993352	36.18884962936352
5278	56.45022594181073	9.278036763630723	12.084615438548724	58.38754759220873	36.47377158716873
5279	56.42544349539696	10.250755310506975	11.613491336252537	57.81071561132296	36.56382877241296
5280	56.06933244728182	8.590656458431823	13.683863073004801	58.45562836567882	34.51112256360881
5281	55.95408346903773	9.462503442037729	11.151219132508743	58.893556836765725	35.42219077146572
5282	56.781743719928755	9.292904562568765	10.547255399707723	60.01038695328076	34.902885567980746
5283	57.160150180787156	9.506706808177142	11.29265220580146	58.14669742409245	32.79184264558245
5284	55.65321067032119	9.315193940091177	12.788047744813184	59.09416837352619	28.958112919036182
5285	56.6945337469475	9.159636662607483	14.936912962100621	57.83381560179549	28.42482128730549
5286	56.24957076345619	8.922145985916188	13.672856632668669	59.153236972434186	28.78123411586418
5287	57.982435546532784	9.255428692302786	12.719163833499778	60.48455794379679	29.341306904726792
5288	55.58365174246802	8.951609851098027	14.483519054162059	57.11264966765202	30.68021500923203
5289	57.186078652522866	9.155151773332875	13.311777976866864	58.77211895732786	33.003830126617856
5290	57.54285320227929	8.96028366437929	15.503530271766266	60.21858932823429	33.02961670191428
5291	57.220044124064685	9.271030927614703	18.12959342238898	58.56752716055169	38.12225274343169
5292	56.60560780501888	9.228784156328885	15.526321585419879	58.168393336865876	38.63293558579588
5293	56.675727208330244	10.954010062750257	14.18869832332524	58.818578405073254	36.696358369603246
5294	54.868761088794116	9.476609511154123	13.99933207490011	57.16838270534211	36.0905772279921
5295	54.25077896783213	9.853200491932142	15.17190304064215	57.849297421312144	38.129805843662155
5296	55.31282050761385	9.668316655363867	14.784244976044846	57.346118739137836	32.81769513335783
5297	55.35510493957133	9.961356358861337	15.033642162737323	59.345043523962346	33.420441336712344
5298	55.95703533741258	10.18351733476257	15.325265360362778	57.31638055743957	33.612903758669574
5299	54.010353823165474	9.001364842865485	13.859573555352483	56.78160294599047	33.50482242796048
5300	54.08708254502551	9.720441040915517	12.688285562359482	56.89368730144051	36.5847074839605
5301	56.95024012926575	9.44044477723574	13.749646894829738	58.90679353408274	33.90628242334273
5302	54.89672776774765	9.00426113881764	14.235963455347672	57.16108294110964	34.946200762779654
5303	54.06959889748654	8.813444616666544	14.631842804081515	55.18642529831354	32.97814315654355
5304	54.130370695151754	9.548223266031755	14.789638972570742	55.21499064822575	31.922732919495758
5305	55.47850229573643	9.125052858466432	14.739440546698432	56.79337187685343	31.079496570983423
5306	54.66279552278573	9.427542577375732	14.097593728300723	58.61918351968873	30.681696674298735
5307	56.0063741210154	8.849902719525403	13.884327022329387	59.635257576969394	31.1531886995094
5308	58.05602902055202	8.460188267762021	16.880794682183023	59.22715439088003	32.74322100127003
5309	58.22807599006137	9.01973678680136	15.24833899286935	61.25838776915637	34.68352797545637
5310	57.35921913125682	9.058902999796828	16.056756351148806	62.38357866742382	33.830388241253814
5311	59.76034051816313	10.01643921302312	15.965269448182852	61.838225995241146	36.70726917458114
5312	61.33621248414329	8.834811108543306	14.19186174134262	63.2356443750073	36.810694680817306
5313	62.80979440235191	10.11824253391191	13.833646957307906	65.34854483280691	38.5049479847969
5314	58.95286124726482	8.990195308774815	12.991298500348847	64.57333599224782	39.12468089424783
5315	59.67341829717276	9.226629383032758	12.441392823284758	62.83832105062476	37.71312853872476
5316	59.81252981740661	9.94474911696662	12.354912381753621	63.29934378121362	37.326050254753625
5317	59.21354040136387	9.401483235443862	13.322584790313869	60.59894866227586	37.377195453595874
5318	54.64072142448887	10.160621681908879	14.110698965796928	59.85868576620189	34.7667669539519
5319	55.28678847686251	9.85660945218251	14.060562922600496	58.1661907647985	36.80546798350849
5320	55.4444811577234	9.303760526333406	14.981301132444258	56.34197175566129	37.00653343213128
5321	55.67333391534524	9.89260129916525	14.416338805628214	59.070484068643225	37.91754685392323
5322	55.606766026024815	9.163146505134819	15.170130422026915	57.25008021871682	37.688609278626814
5323	55.342332598559665	9.045865765259663	16.70500737552257	59.060668731935664	40.50558679330567
5324	56.092014589501986	9.041923019901986	18.188933877830976	58.455712202172975	35.872799964012984
5325	53.842303021109245	9.656704580819252	16.176904125118966	55.32885553319625	38.86958638566625
5326	56.0239009470055	9.147016306875514	18.019932212338176	56.6767019223667	40.99663131470669
5327	55.562254508462075	9.260203073932075	19.83760342614309	59.066355736709085	39.54590656052909
5328	54.11370402712731	9.104211450047302	18.45545070373231	57.9360265755183	38.400762933618296
5329	55.15349892381428	8.858846514244277	16.739634570592955	56.13708866019897	37.91902639514896
5330	55.9846931522371	9.74096142152709	18.98618433970219	57.60051102060311	40.3209955945531
5331	56.73885416414902	8.25807924094903	18.6385637750883	58.56586194228203	42.741062933582015
5332	57.08700539046018	8.94758404919017	20.591000680147204	58.89922824013618	37.828741955436186
5333	56.738425043137056	8.09470272688705	21.234662322207072	59.15432026569505	35.89378891450505
5334	56.97674816616251	9.874786931032503	20.6837216582515	59.41588583455052	38.84580740577053
5335	56.08288271822923	9.558586580679219	21.663540767266227	58.31578150684123	39.05465717862123
5336	56.19605024898664	9.953649842806641	22.858653087647156	57.607701383122645	41.89724470311265
5337	55.33414407633211	9.801153999182105	20.375217945934082	56.990960354054096	45.382886169124106
5338	54.845616248119	9.43061070342901	16.637375103686992	58.18297535546699	42.46913226533698
5339	58.38247956470147	8.70514619469148	16.716045238243083	59.23460181008707	46.06756079605708
5340	56.300210100157216	8.567416470527206	19.266318506907226	58.94025411365823	43.18008363539823
5341	55.98241348153729	8.347795081327291	18.059319204039326	59.438904537964305	41.72696883438431
5342	56.36529285304388	8.487063852163885	15.733111977092904	58.115221725102884	41.29947744873289
5343	56.98469705123284	8.895777410302856	17.99909784925063	60.973088567014855	42.26464878609485
5344	58.158381442317875	10.91973504320788	16.53125686487587	60.32919443564188	42.88962421647187
5345	57.92027695806226	10.311055422592261	14.483226395164849	58.577343459963856	43.47571658367386
5346	55.59256993112149	9.543048821761488	12.428703090113515	57.1343999237705	43.5139448303905
5347	54.9942303230421	8.603894135972098	13.993488145893053	59.26924366250509	42.840902657265076
5348	55.60290749337909	8.501425521589084	16.768449814654673	57.54437582730009	40.70976727233008
5349	55.64933980684461	9.826465462564613	15.920629951873622	57.71087648082161	38.61663542383161
5350	56.270624238957225	9.954459241407221	17.24825770825521	58.33704885967421	38.46415354442422
5351	55.174250122962036	8.906858827642026	17.460360359849034	58.98851387675404	39.188635198844025
5352	55.430098946841326	9.879461679371332	14.311404701347328	58.02557097837433	38.60397763887434
5353	54.82847610025948	8.971341637149465	15.288369694861473	58.38396247724347	37.85143724343348
5354	55.95825805956562	8.998144519075623	16.378470288195615	57.21060274041662	31.657570272636605
5355	54.46498035461008	8.394125319460073	15.74479189206707	56.65798756403407	36.94438914531406
5356	56.26764000185324	8.30676921956325	16.93550383388427	58.35727524456425	37.46432545660426
5357	56.546848741702235	9.436231826422244	17.974814653861216	58.75593481563223	36.667324746232225
5358	54.616216707978936	8.42655599514893	14.137822966835955	57.293826191661935	37.93257654864195
5359	56.73840315135942	8.883664407599412	17.385748062158427	59.05769988409841	36.50589519317842
5360	55.14176065300575	8.625770556755754	18.29133387585557	57.594363311242745	32.26299961125275
5361	53.78338611178927	8.931749343639268	18.424952113434273	55.62243285267928	33.129216829329266
5362	54.17897152498617	8.632865011266176	16.200266167079434	55.07903418611946	33.97224177557945
5363	58.0226054613868	9.31201684976682	17.104212942857117	59.27029599263781	34.92618692641781
5364	55.8173868692009	9.152205485580907	15.0123004906919	57.65118836259691	33.3737847798169
5365	55.42804209449318	8.922288440573169	15.29262436801119	58.01433798646917	35.98205757001918
5366	55.55051048562396	9.98080262168395	13.008928308795987	57.50699822934797	33.87317004962799
5367	56.674221039273135	9.557481141053131	14.549579553801834	57.61619892716783	35.76359258237784
5368	55.54032841704364	9.035808635613648	14.294500196450542	57.433443651489625	39.20620774646963
5369	55.629824843790345	9.350583256650339	12.934787226434338	56.66073319863034	39.33576226337033
5370	57.29062041262853	9.99949770974851	13.354195331957527	58.33437618732353	37.22939104744353
5371	56.48286509439035	9.356784468310337	14.07141483861534	57.87002219069436	36.934761150584364
5372	56.111045655649974	8.967050936229981	16.752611641650986	59.17881742775097	34.62153168905098
5373	56.81775318538192	9.162652318321904	15.854907546252946	60.958554187589925	34.45992668782992
5374	57.35737866474628	9.781120605236282	18.27738680376629	58.86818417631329	34.93261417198329
5375	58.04450144621765	9.966051800627667	18.414720482746645	60.49854207946464	35.37747093898463
5376	56.19321674853933	10.100575197979339	18.914251197438347	59.857546536316335	36.447225632406344
5377	57.043583700062726	10.037912261302722	18.292957955005733	59.82958063597772	40.27139948515773
5378	55.61281020943957	10.18319412735957	19.74071267593257	59.423533494765564	43.90800813648556
5379	57.878248389127606	9.747226423177608	20.618214628429598	59.3536451037796	43.401633489869596
5380	57.672178718528016	9.32637758378803	21.975395650210316	59.16865797540501	38.17412386396501
5381	56.10872741961876	8.601623372408767	19.704972793185732	57.34668030055275	37.39577165160276
5382	55.51115690553749	9.443387534687503	16.155729305354498	57.53486243753849	37.1839840699285
5383	55.174928484450305	8.924219801980314	15.868346822049318	56.46328875652131	36.15017917761131
5384	54.656901667847535	10.214296106037523	13.717491709060567	56.11544615111555	39.69488072452555
5385	53.9783006904984	10.344188490108394	15.135836404835885	56.74765017108439	37.49652780225438
5386	54.41609718657193	9.077969255481946	14.165746067376915	56.70239501324292	37.32022987738293
5387	56.38581589173501	9.106917795415	15.120291067139021	59.38528340164001	35.97333808042001
5388	58.58225730942894	10.275877967648938	15.476310191626908	60.09971001876593	35.95851858142592
5389	54.902763180016166	9.732750489576176	14.21886519117416	58.36484925268317	40.32915594386316
5390	54.89282177261114	9.591589663771146	15.246074787238143	57.957657307919135	40.37735843333914
5391	56.20552105602985	9.714552693229848	14.288273204304886	57.96280016793085	41.01967920089086
5392	54.84057090260572	9.347522586715712	17.472867239465728	59.598254640855714	36.18694857313571
5393	56.46259255190219	10.575371383272198	17.312017294530364	57.29242656620798	38.37004624715797
5394	54.82749163437802	11.804763412878003	16.1828362546008	57.04853842104501	40.75271598096501
5395	55.97706808994059	10.119886380550582	13.819182330099949	57.82794599225858	37.389745809018564
5396	53.14053795691382	9.925695773983819	14.731237593414846	55.130914235771826	38.92837997813183
5397	54.622047806810144	9.379071180150135	14.584632512582147	57.04210909907215	37.37247848595214
5398	55.27432367434159	9.217112366651577	15.273134833789584	58.91815878527858	34.09503487371859
5399	56.160152194129154	9.533040030499137	15.310671293393568	57.256984078842166	36.922602019822165
5400	57.4197935432902	9.082389066420205	16.487458677456516	57.8332184815645	38.4437652746945
5401	55.746028626621055	9.17101230733104	15.644660687882066	57.55180341167005	39.77528937469006
5402	58.41330066280307	9.472295747093057	12.801003597144046	61.338790003145064	37.51782963174506
5403	57.667693582467564	7.984584118907577	16.431493730151175	58.325043712098875	38.06261813480887
5404	57.18124068039086	9.086134628470859	14.506090672459862	58.53909335104886	37.58737740088887
5405	57.97539817213665	9.234873281046646	15.600182133908248	59.09000506587765	34.13151691240765
5406	58.11180112229711	9.666816963407115	15.166060474967082	60.054761777359104	33.3031264998491
5407	55.81864178112963	9.179560854039636	17.562619180785646	58.75101167241563	31.624781204285625
5408	54.98904799778141	9.420352895261402	15.082430476458427	57.153251774354416	29.877769382824425
5409	55.36616922956635	8.87006312562636	16.027318477680154	56.86373123542835	33.071265145748356
5410	55.57972977820569	8.677654183125696	13.916628406529696	56.880404705510685	30.639882866910682
5411	55.29049621068576	9.443918381455774	12.087409318602766	56.41281724853076	32.717877371260755
5412	54.25748862246061	8.705211746920611	14.454305487838639	55.26785528377562	35.719420652905626
5413	54.74836875771061	8.871162873890597	13.447166158905588	55.98151356742261	31.7316669884126
5414	54.60213377557656	9.239097227796577	13.82331855560335	55.48059104382696	32.51193356706696
5415	54.09948670937948	9.16163300316947	13.618958685383973	56.11937791603849	34.628665159258475
5416	55.06493958804029	9.494275996680273	15.632397733297296	56.686655403898285	32.498608132748274
5417	54.58756745739802	8.051762838378039	13.332757368494015	56.89705237276101	33.71084924787101
5418	55.81368331485112	8.745444212151114	13.118734735288115	56.89405071126413	35.101199455974125
5419	55.400981309613044	9.417508569403054	13.48787153092104	57.78486997295805	34.695636389428046
5420	54.921564026583226	8.912286556383236	15.357405826731451	56.727050336704224	38.04640099066424
5421	54.64566709297765	8.399883290097648	11.206798967059626	56.43751923421965	39.67753714771965
5422	54.28524935751983	8.467726360369824	12.274573771778847	55.93860550516084	38.054868170130845
5423	54.37249702068682	9.071887504196837	12.970780802276806	56.61508551253682	39.21860609248682
5424	55.05157039697366	9.112645622103656	15.288547729582348	57.18855276679966	42.36258761766965
5425	54.44477832042756	9.643195703327564	15.19611164019858	56.334968930587564	38.66186138673757
5426	53.91437016809715	8.859123445027166	14.527982573185255	55.11819858791014	36.434833952860146
5427	54.7289873121007	8.274740114550696	13.047830428534695	56.4061317458667	34.2736708476167
5428	55.797998399680154	8.645402736100152	13.080210777088126	57.62391198601915	33.011791062749154
5429	55.050459613301356	9.986104316531367	11.067435965893338	56.698843819706354	32.94311364315635
5430	56.0857144860026	9.885956747062608	11.957988730406186	56.8057278629622	31.987483469422187
5431	54.56815584008142	8.323866498581424	12.181210805782342	56.522360604455415	27.717455532285413
5432	55.52006863567526	8.506243425665247	11.703474365622213	56.973936072895256	25.331858560615245
5433	55.05980277885055	8.946595991370543	10.027170039123575	57.49878188841956	26.416010970749568
5434	53.66034395066799	9.114168469617994	9.982472116931177	55.17820234484999	27.648790412779988
5435	55.34175875893628	8.057007791556288	10.450741151052512	56.320356343214485	30.799252198004496
5436	55.2587246322168	9.354445098686796	10.310494072812816	57.5972976343638	33.419490806573805
5437	53.979736272312465	9.08944740097246	12.04575575671447	58.15689749628146	34.899482932521465
5438	55.172335394959205	9.2064786568192	13.769811786316211	57.90799802539321	32.64964737547322
5439	54.6380787878371	8.424929421167093	15.250550725634128	55.821692306143106	32.452572265523116
5440	54.75343435463495	9.783766893734963	17.26013939848596	56.10325184358395	32.61192951285395
5441	54.38193428642636	8.81158399930635	14.569630391202054	55.06691228276986	34.416378004389856
5442	54.44378986137389	8.639336848943884	12.830368957254905	56.53569847548489	32.561788244844905
5443	54.19959008558443	9.202850547544415	12.660733480641454	55.484785231913435	33.492718381393445
5444	54.40132372038104	9.783415086341051	12.185001273312025	56.73009089015504	32.14781638093504
5445	54.20571451548551	9.00083833291552	10.913676327117514	56.31521132039251	34.7512712009125
5446	53.91252713660633	8.499583172826334	12.849354575977344	55.97551036967333	33.31428491066333
5447	54.81439755908757	9.761809031027553	13.47714094417097	56.655044336702574	34.64194157190258
5448	55.13521156771098	10.607116117870987	12.171056339136982	56.17517246329898	35.56957546827897
5449	55.027023275507005	8.72772531445699	12.679035127074002	56.612310165005	33.217362681934986
5450	53.836150393992895	8.515841787812889	13.236795479350917	57.2288557694489	32.69089997163891
5451	53.91275151754695	8.607656328796935	13.262051042454942	55.176403606210954	36.08625834417094
5452	54.78489641895908	8.829263976079062	12.036500730026091	56.18684093003807	36.830277575428084
5453	55.67943731741515	9.574677211655143	12.284028262246153	56.88943396472915	35.19141147554916
5454	56.34846733062473	9.448307486294738	12.442817414387719	57.63757644341473	35.685524624084735
5455	54.05732860099084	9.367937360870854	13.585361049862826	58.00461467810183	37.38201677144184
5456	54.04094070552961	9.04605421194961	12.087630605104607	56.567888660187606	38.348004857007595
5457	55.095763108532	9.748887397421981	11.693422519457187	55.46114539681619	34.59782628907618
5458	54.672177269109994	9.932295234039998	13.978819848181558	56.198567756920994	35.46773843595099
5459	54.90164395455915	8.847414984629154	18.174088416117655	56.37374189309415	36.85117422427416
5460	55.59968889471136	9.485557932921353	15.829093671677356	56.95139742085436	32.47960621145435
5461	55.406469720734094	9.265778447214103	16.626376811882096	56.87277048644509	34.6936311965151
5462	55.3195774564023	8.941468312822309	16.641701542040295	56.957919178182294	34.42202043809229
5463	54.63224712929599	8.954402147065991	11.887357997650952	55.71876126632998	33.12224028146997
5464	55.4693587164856	8.209185045655602	12.978226953482704	56.3382767101007	28.27228279567069
5465	55.33044885363722	10.137873609547228	14.068018570092192	57.85686493981822	27.662902369178227
5466	56.081393866800454	9.909057650880442	14.596581447004468	57.96820058855846	24.58540517691847
5467	55.8599212377174	9.212645143107409	15.343487717714112	57.73601524325741	28.88321014707742
5468	56.931262877918414	9.770333148328405	15.564585850145448	60.032771196761416	29.325306555651423
5469	55.99565971861148	9.004474705321485	16.005444396496472	59.998791310374486	31.556238779694496
5470	53.68931989978452	8.957516574974534	14.802974354566516	58.89823014088253	31.208569148562532
5471	55.281289617493684	10.142853719503677	16.07129423424459	56.12909568963599	34.46257321341599
5472	54.91888712538665	9.88426737929666	15.540118830620628	56.965613131166634	38.06472669286663
5473	54.26956576170281	9.157465200002804	15.277665019533828	56.72576850213082	39.38027807240081
5474	54.90099340988988	9.58456993907987	15.300998390393858	56.69716933559988	39.88140437990987
5475	55.07443996368812	9.503005654038134	12.30615505888008	56.60979408743913	35.12148063450911
5476	56.3648767906526	9.150472170272593	14.245046456202573	58.67817143656359	35.5148104647636
5477	55.67097480351251	11.663167487842514	15.361422025579515	57.47543921262252	36.08148540388251
5478	55.70541920063354	9.920515177413535	16.304250886883352	59.077653617359545	38.66255957681955
5479	56.702265913662046	9.478701050132031	15.224864399874036	58.543380558334036	42.775942552594046
5480	56.56297925326837	9.596123710708355	12.882299436124327	57.73150257046936	45.23509538105935
5481	54.566092455837804	9.107537814027808	13.100309946780811	59.12284094831381	39.700448969873804
5482	56.48547366087135	8.478259280711342	14.397158559601053	59.50283559325834	42.29940870421834
5483	56.18703182603883	8.78068374437882	13.849113510061358	57.05468028586634	41.197711641376344
5484	55.28336485290481	9.184603116524812	12.52232750915681	57.8281586477938	39.629762882073805
5485	56.838800829909104	8.567674456159097	13.8231828486621	58.893970290497094	41.0944493467471
5486	56.3008681497202	9.118344455870215	14.945740998876914	59.487570464629215	41.41172553108922
5487	57.25824698045551	8.317320378365508	15.58733584226249	59.660547567164514	43.5228892332845
5488	57.214541663890714	8.55605507675071	17.353453825833697	59.18553584432772	42.881752461737705
5489	56.46722225824354	9.04665251543355	18.687037116395544	58.00031023793554	43.132163208635546
5490	55.18528466186038	8.370459824450364	15.763689451223172	56.70674147234939	44.6733328973294
5491	53.87715731676661	8.697250390176606	14.088830220274616	55.596812090943615	46.11700890518662
5492	54.601232834573295	9.977529337883283	12.554895812545311	56.2328919245723	43.523177249872305
5493	55.61096311059194	9.05802113506195	13.63629659903691	56.77533116447694	41.577899169036925
5494	57.41338685816672	9.582565559436716	12.466282973259752	59.47173149888573	44.805032197585746
5495	55.612826352019425	9.875537594559432	12.939540751044433	58.45422533800442	48.31396109321443
5496	56.81541572411146	9.382083403581447	15.053342182478445	58.28662833458546	46.80337128039545
5497	55.19214258979861	9.08530291719859	15.887816894275574	57.97877154351261	46.79210240973259
5498	57.46825694677386	9.266952748783865	17.418623654635866	59.00691108448487	46.71685589671486
5499	54.95092969178609	8.957085136836099	13.949921180157077	58.247728097870095	48.8468334512111
5500	54.069370213349856	9.471393604299863	12.803156074552902	56.09628913351085	47.092742890439865
5501	54.492404542528845	9.217464220888843	11.675405822429838	56.89551154808785	47.848162595079856
5502	53.774853274843935	9.128853278953926	12.68720983616376	56.819967625726946	43.96244785240694
5503	55.2696793401648	9.127132030644788	12.974083264684822	57.8022697297248	40.56177075566481
5504	54.38768086357831	9.88625470492832	13.434509833734296	56.29594074083431	44.096847174854304
5505	54.05108885990035	9.112140235780345	14.972168881903343	56.90498604112335	45.50912420093334
5506	55.28207706814021	10.00746654108022	13.571612399128185	59.0157468013972	43.32090065365719
5507	56.475956738524104	9.624032006964114	16.282112827924095	58.95650907526911	40.4090856930691
5508	56.159961900934405	9.930520756344407	15.993700810855358	57.6579985614174	43.96472162990739
5509	55.8022787741736	10.406792911353591	13.785491172223573	57.184518706853595	42.553552795453584
5510	55.18718306873484	10.233870345264847	14.538705134422827	58.13020762485084	39.15068734560083
5511	54.774784092512704	11.738689141332713	16.16079076044369	56.9754213978857	38.678431709615694
5512	53.75604409606504	10.340456256745057	14.270054241470035	55.96451768113505	40.081286649695045
5513	54.7985209027639	10.935870113213895	17.38908737648788	55.753055788336894	35.79192490797689
5514	54.946403235756804	9.975945654956803	18.4430530127768	58.170533813765815	33.59261841700581
5515	58.82474371629036	9.100714277170368	17.620611954824057	62.07767292183536	33.80894639258537
5516	55.68412855402141	10.007713048571418	15.063537826135416	61.39581106429242	33.70139682443241
5517	56.91650961436346	10.86016137846346	14.95838412909248	62.407751020943465	33.639401809233476
5518	57.832542177380645	10.831121993190635	12.85578545565366	59.557337801656644	37.91128959302665
5519	54.99562410814113	9.573608150361139	15.149641694218559	59.67654000357513	38.982160223315134
5520	56.73257373259332	8.965529956793318	16.102515139763312	57.877325999056325	37.735274388056325
5521	55.916698120254296	9.852457522434293	14.027866862866318	57.98239713804929	38.7495977521593
5522	56.560271711285594	9.00095965427559	12.918985077883605	58.47891923429759	39.0405640797876
5523	57.24858932482931	9.768438589889314	13.471163393559806	57.9758093543648	40.948348721134806
5524	56.03655986285676	9.21600321755676	11.755412460192787	58.167645323528774	35.84873387083877
5525	55.241069190119504	9.000806118659511	13.708703879175488	57.4443079438295	34.8571865483095
5526	55.86618992445571	8.928954532175709	15.205952414222907	57.75696326904571	35.13080663743571
5527	55.367457466949475	9.440007321099472	13.628534047701493	56.736689556791475	37.07039710276149
5528	54.20186651099138	9.797625247921388	16.046889627127428	56.24417148679839	34.10246083060841
5529	56.53230781711389	9.230155051593897	15.3654690931169	57.623872040243896	37.2499206012439
5530	54.863470336733855	9.683096901583838	17.87085166927264	58.55329847236587	30.501808489555856
5531	54.38696456055561	9.796368867915618	13.697604657082593	56.48724285205461	29.971789626704606
5532	54.75386310072773	9.284265307737712	14.314820933948738	58.27630364344074	32.584686317230734
5533	54.25141857791826	9.134653690818254	14.796280806858249	59.15787197480327	34.219005319103275
5534	55.385095971773524	9.677212454363513	15.59473517675653	58.10262363198251	37.839148041722524
5535	54.735327764715066	9.333201302415063	15.242400224119535	56.41078555176907	33.343916069479064
5536	54.22877602230682	10.213635189736834	14.777318740838524	55.04371689996853	32.11368497956852
5537	55.70809546495684	10.377009965016839	15.548501589810826	58.14709282079585	32.48066501240584
5538	55.17545783570665	8.372882606296656	16.688364808490746	57.80264811343466	33.69431288007465
5539	54.98043936348091	9.537070452000904	12.877408909157907	56.5286320684109	38.233821085400905
5540	54.34016760058839	9.895222527508395	14.550370999765676	55.29163663412538	42.56951990702538
5541	55.965841331300396	8.9549731786704	14.605175276154398	57.64089173228538	40.06376018263538
5542	54.81682201789363	10.433523122553623	14.61196096175459	59.55369309671062	38.396157751990614
5543	54.45720455747764	8.58701154534765	14.700893598518633	57.68492937959863	40.86768787692864
5544	54.62530665025747	9.304489705197483	14.002644318177488	57.87404375825548	37.96437474222549
5545	53.75127049987543	8.839158660335443	14.07686784383543	56.55385568677042	34.24823429155043
5546	56.17708805615257	9.129445889242561	17.095252617236156	57.242002173670556	34.408874141860565
5547	55.902380406122376	9.934961333062375	14.184522001987403	58.46838639938838	35.408830697918376
5548	54.93481611769968	9.403789028319693	14.894956948652208	58.84169149438068	37.76609499904069
5549	55.5150100788282	10.156733068218188	15.822878056146209	56.729384593809186	35.262622318209196
5550	55.45814125286944	8.757772123719434	12.230287270343439	59.275556054190446	37.63488428030044
5551	55.927209957622495	9.454156026922504	17.384534655787093	57.879654287792505	37.16515314225251
5552	54.77535307313548	9.99393340427548	15.585817714991492	56.06145421235249	33.353572265442494
5553	55.24781043214017	9.43274755056018	15.03208342764816	57.34663556599716	37.96127579289717
5554	56.148249543469234	10.29258355080924	15.354227934332641	62.57176107828724	35.600543959057234
5555	56.96757002262214	8.77307684011214	16.725640269603105	59.65144785873014	37.18122956388012
5556	55.66720879643796	9.375093595417951	15.516255584256953	57.65891594544195	38.397096130131956
5557	57.04001045803403	10.128645211664036	15.429201425858025	59.57695561645602	36.31469471179602
5558	55.27728571477297	9.577427973632979	16.081142580097946	59.270726497271966	35.42813339267195
5559	53.809761021663974	10.756318635263966	17.414203953606687	56.65610727431297	35.837489395202965
5560	56.20196169910241	9.95105197272241	17.891637271484086	57.10007351196421	35.0395181312642
5561	55.61450357790807	10.186091381608065	17.653557381098096	58.28388754974807	37.94854349991809
5562	55.277681175561355	9.653454961051352	17.28369178562636	57.98415987788135	35.96461964194137
5563	56.057444398480385	9.835477866690383	15.738058770073593	58.492474519072374	38.31601921474237
5564	55.02360706999201	10.56314247068201	15.4602531930162	55.96631081664722	40.85249516583721
5565	54.9912112486148	9.6850945748848	15.736519703193807	56.587341565055794	40.8621056598958
5566	55.010357485689156	9.46585293189915	15.496779770974143	56.10336742746915	39.85592616255914
5567	55.13516588525127	9.383716207821266	16.668331671102237	56.597654863939255	38.30321234812925
5568	57.259307541664384	9.077121327844367	15.959757892336398	59.79754869354238	38.53576279600239
5569	55.424702628908506	9.703310905568514	17.45502961327651	57.95999312542452	39.1951845344345
5570	55.93261814319308	9.38754040193308	17.822463440565087	61.18527192042407	41.52551324481408
